links,Serial #,source,Type,all,annual,country/annual,1 series per country,unique countries,MOU,Country Name,Year,series (at least 3 samples since 1999),AF/AS,Title,frequency,Region,9,samples annual,by,created,Original,official language,links,questionnaire,report
http://catalog.ihsn.org/index.php/catalog/2437,16274,ihsn,dhs,,,,,,,Madagascar,1992,,,Enquête Nationale Démographique et Sanitaire 1992 ,,,,,By: Centre National de Recherches sur l’Environment - Ministère de la Recherche Appliquée au Développement,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 656 Citations: 173 ","Madagascar, 1992",,http://catalog.ihsn.org/index.php/catalog/2437,http://catalog.ihsn.org/index.php/catalog/2437/download/37892,"/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/2438,16267,ihsn,dhs,,,,,,,Madagascar,1997,,,Enquête Démographique et de Santé 1997 ,,,,,"By: Institut National de la Statistique (INSTAT), Direction de la Démographie et des Statistique Sociales","Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 640 Citations: 268 ","Madagascar, 1997",,http://catalog.ihsn.org/index.php/catalog/2438,http://catalog.ihsn.org/index.php/catalog/2438/download/37897,"/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/2439,16232,ihsn,dhs,,,,,,,Madagascar, 2003-2004,,,Enquête Démographique et de Santé 2003-2004 ,,,,,"By: Institut National de la Statistique (INSTAT) - Ministère de l’Économie, des Finances et du Budget, Ministère de la Santé et du Planning Familial","Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 612 Citations: 178 ","Madagascar, 2003-2004",,http://catalog.ihsn.org/index.php/catalog/2439,http://catalog.ihsn.org/index.php/catalog/2439/download/37901,"/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/2440,16138,ihsn,dhs,,,,,,,Madagascar, 2008-2009,,,Enquête Démographique et de Santé 2008-2009 ,,,,,By: Institut National de la Statistique (INSTAT),"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 688 Citations: 60 ","Madagascar, 2008-2009",,http://catalog.ihsn.org/index.php/catalog/2440,http://catalog.ihsn.org/index.php/catalog/2440/download/37916,null
http://catalog.ihsn.org/index.php/catalog/908,16260,ihsn,,,,,,,,Madagascar,2000,,,Enquête à Indicateurs Multiples 2000 ,,,,,By: Direction de la Démographie et des Statistiques Sociales,"Created on: Oct 03, 2011 Last modified: Sep 14, 2013 Views: 6070 Citations: 46 ","Madagascar, 2000",,http://catalog.ihsn.org/index.php/catalog/908,"http://catalog.ihsn.org/index.php/catalog/908/download/40309""","http://catalog.ihsn.org/index.php/catalog/908/download/40309"""
http://catalog.ihsn.org/index.php/catalog/1031,16239,ihsn,,,,,,,,Madagascar,2003,,,PETS - QSDS in Education 2003 ,,,,,"By: World Bank, National Statistical Institute, Cornell University","Created on: Oct 26, 2011 Last modified: Sep 14, 2013 Views: 66","Madagascar, 2003",,http://catalog.ihsn.org/index.php/catalog/1031,http://catalog.ihsn.org/index.php/catalog/1031/download/41067,http://catalog.ihsn.org/index.php/catalog/1031/download/41070
http://catalog.ihsn.org/index.php/catalog/1032,16246,ihsn,,,,,,,,Madagascar,2003,,,PETS - QSDS in Health 2003 ,,,,,"By: World Bank, National Statistical Institute","Created on: Oct 26, 2011 Last modified: Sep 14, 2013 Views: 42","Madagascar, 2003",,http://catalog.ihsn.org/index.php/catalog/1032,null,http://catalog.ihsn.org/index.php/catalog/1032/download/41075
http://catalog.ihsn.org/index.php/catalog/946,16225,ihsn,,,,,,,,Madagascar,2004,,,Enquête Anthropométrique et Développement de l'Enfant (Round 1) 2004 ,,,,,"By: Emanuela Galasso and Nithin Umapathi, The World Bank, Institut national de la Statistique, Direction de la Démographie et des Statistiques sociales","Created on: Oct 13, 2011 Last modified: Sep 14, 2013 Views: 925 Citations: 1 ","Madagascar, 2004",,http://catalog.ihsn.org/index.php/catalog/946,null,null
http://catalog.ihsn.org/index.php/catalog/4734,16211,ihsn,,,,,,,,Madagascar,2005,,,Comprehensive Food Security and Vulnerability Analysis 2005 ,,,,,"By: World Food Programme, Madagascar - United Nations","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 21","Madagascar, 2005",,http://catalog.ihsn.org/index.php/catalog/4734,http://catalog.ihsn.org/index.php/catalog/4734/download/59684,"/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/859,16197,ihsn,,,,,,,,Madagascar,2006,,,"Public Expenditure Tracking Survey in Education 2006, First Round ",,,,,"By: World Bank, UNICEF, Ministere de L’education Nationale et de la Recherche Scientifique","Created on: Sep 30, 2011 Last modified: Sep 14, 2013 Views: 512","Madagascar, 2006",,http://catalog.ihsn.org/index.php/catalog/859,"http://catalog.ihsn.org/index.php/catalog/859/download/39843""","http://catalog.ihsn.org/index.php/catalog/859/download/39858"""
http://catalog.ihsn.org/index.php/catalog/860,16204,ihsn,,,,,,,,Madagascar,2006,,,"Public Expenditure Tracking Survey in Health 2006, First Round ",,,,,"By: World Bank, UNICEF, Ministere de la Sante et de la Planification Familiale (Department of Health and Family Planning)","Created on: Sep 30, 2011 Last modified: Sep 14, 2013 Views: 766","Madagascar, 2006",,http://catalog.ihsn.org/index.php/catalog/860,"http://catalog.ihsn.org/index.php/catalog/860/download/39869""","http://catalog.ihsn.org/index.php/catalog/860/download/39884"""
http://catalog.ihsn.org/index.php/catalog/947,16166,ihsn,,,,,,,,Madagascar,2007,,,Enquête Anthropométrique et Développement de l'Enfant (Round 2) 2007 ,,,,,"By: Emanuela Galasso and Nithin Umapathi, The World Bank, Institut national de la Statistique, Direction de la Démographie et des Statistiques sociales","Created on: Oct 13, 2011 Last modified: Sep 14, 2013 Views: 1940","Madagascar, 2007",,http://catalog.ihsn.org/index.php/catalog/947,"http://catalog.ihsn.org/index.php/catalog/947/download/40651""",null
http://catalog.ihsn.org/index.php/catalog/4535,16173,ihsn,,,,,,,,Madagascar,2007,,,Enquête Nationale sur le Travail des Enfants à Madagascar 2007 ,,,,,By: Institut National de la Statistique (INSTAT),"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 42","Madagascar, 2007",,http://catalog.ihsn.org/index.php/catalog/4535,http://catalog.ihsn.org/index.php/catalog/4535/download/57933,http://catalog.ihsn.org/index.php/catalog/4535/download/57932
http://catalog.ihsn.org/index.php/catalog/861,16180,ihsn,,,,,,,,Madagascar,2007,,,"Public Expenditure Tracking Survey in Education 2007, Second Round ",,,,,"By: World Bank, UNICEF, Ministere de L’education Nationale et de la Recherche Scientifique","Created on: Sep 30, 2011 Last modified: Sep 14, 2013 Views: 392","Madagascar, 2007",,http://catalog.ihsn.org/index.php/catalog/861,"http://catalog.ihsn.org/index.php/catalog/861/download/39895""","http://catalog.ihsn.org/index.php/catalog/861/download/39909"""
http://catalog.ihsn.org/index.php/catalog/862,16187,ihsn,,,,,,,,Madagascar,2007,,,"Public Expenditure Tracking Survey in Health 2007, Second Round ",,,,,"By: World Bank, UNICEF, Ministere de la Sante et de la Planification Familiale (Department of Health and Family Planning)","Created on: Sep 30, 2011 Last modified: Sep 14, 2013 Views: 973","Madagascar, 2007",,http://catalog.ihsn.org/index.php/catalog/862,"http://catalog.ihsn.org/index.php/catalog/862/download/39918""","http://catalog.ihsn.org/index.php/catalog/862/download/39936"""
http://catalog.ihsn.org/index.php/catalog/667,16145,ihsn,,,,,,,,Madagascar, 2008-2009,,,Enterprise Survey 2009 ,,,,,By: World Bank,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 133","Madagascar, 2008-2009",,http://catalog.ihsn.org/index.php/catalog/667,"http://catalog.ihsn.org/index.php/catalog/667/download/31615""","http://catalog.ihsn.org/index.php/catalog/667/download/31620"""
http://catalog.ihsn.org/index.php/catalog/668,16152,ihsn,,,,,,,,Madagascar, 2008-2009,,,Informal Survey 2009 ,,,,,By: World Bank,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 126","Madagascar, 2008-2009",,http://catalog.ihsn.org/index.php/catalog/668,"http://catalog.ihsn.org/index.php/catalog/668/download/31623""","/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/669,16159,ihsn,,,,,,,,Madagascar, 2008-2009,,,Micro-Enterprise Survey 2009 ,,,,,By: World Bank,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 128","Madagascar, 2008-2009",,http://catalog.ihsn.org/index.php/catalog/669,"http://catalog.ihsn.org/index.php/catalog/669/download/31628""",null
http://catalog.ihsn.org/index.php/catalog/4143,16131,ihsn,,,,,,,,Madagascar,2010,,,"Comprehensive Food Security, Nutrition and Vulnerability Survey 2010 ",,,,,"By: United Nations Children's Fund - United Nations, United Nations World Food Programme - United Nations","Created on: Feb 19, 2014 Last modified: Feb 19, 2014 Views: 157","Madagascar, 2010",,http://catalog.ihsn.org/index.php/catalog/4143,http://catalog.ihsn.org/index.php/catalog/4143/download/55404,"/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/4308,16117,ihsn,,,,,,,,Madagascar,2011,,,Enquête sur les Indicateurs du Paludisme à Madagascar 2011 ,,,,,By: Institut National de la Statistique,"Created on: Apr 07, 2014 Last modified: Apr 07, 2014 Views: 38 Citations: 4 ","Madagascar, 2011",,http://catalog.ihsn.org/index.php/catalog/4308,http://catalog.ihsn.org/index.php/catalog/4308/download/56381,"/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/2702,16124,ihsn,,,,,,,,Madagascar,2011,,,Global Financial Inclusion (Global Findex) Database 2011 ,,,,,"By: Development Research Group, Finance and Private Sector Development Unit - World Bank","Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 121","Madagascar, 2011",,http://catalog.ihsn.org/index.php/catalog/2702,"/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x",null
http://catalog.ihsn.org/index.php/catalog/4039,16110,ihsn,,,,,,,,Madagascar,2013,,,Enquête sur les Indicateurs du Paludisme 2013 ,,,,,By: Institut National de la Statistique (INSTAT) - Gouvernement du Madagascar,"Created on: Feb 19, 2014 Last modified: Feb 19, 2014 Views: 117","Madagascar, 2013",,http://catalog.ihsn.org/index.php/catalog/4039,http://catalog.ihsn.org/index.php/catalog/4039/download/54742,"/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/2299,1571,ihsn,hs,1,1,1,1,1,1,Malawi, 1997-1998,,,First Integrated Household Survey 1997-1998 ,i,af,1,1,By: National Statistical Office (NSO) - Ministry of Development Planning and Cooperation,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 1518 Citations: 20 ","Malawi, 1997-1998",,http://catalog.ihsn.org/index.php/catalog/2299,http://catalog.ihsn.org/index.php/catalog/2299/download/36531,http://catalog.ihsn.org/index.php/catalog/2299/download/36547
http://catalog.ihsn.org/index.php/catalog/2264,608,ihsn,hs,1,1,1,1,,,Malawi, 2004-2005,,,Second Integrated Household Survey 2004-2005 ,b,af,9,,By: National Statistical Office,,,,http://catalog.ihsn.org/index.php/catalog/2264,http://catalog.ihsn.org/index.php/catalog/2264/download/30229,null
http://catalog.ihsn.org/index.php/catalog/2302,16561,ihsn,c,,,,,,,Malawi,1987,,,Population and Housing Census 1987 - IPUMS Subset ,,,,,By: National Statistical Office,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 73","Malawi, 1987",,http://catalog.ihsn.org/index.php/catalog/2302,http://catalog.ihsn.org/index.php/catalog/2302/download/36948,null
http://catalog.ihsn.org/index.php/catalog/2303,16498,ihsn,c,,,,,,,Malawi,1998,,,Population and Housing Census 1998 - IPUMS Subset ,,,,,By: National Statistical Office,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 37","Malawi, 1998",,http://catalog.ihsn.org/index.php/catalog/2303,http://catalog.ihsn.org/index.php/catalog/2303/download/36950,null
http://catalog.ihsn.org/index.php/catalog/2150,16344,ihsn,c,,,,,,,Malawi,2008,,,Population and Housing Census 2008 ,,,,,By: National Statistical Office (NSO) - Malawi Government,"Created on: Apr 12, 2012 Last modified: Sep 14, 2013 Views: 158","Malawi, 2008",,http://catalog.ihsn.org/index.php/catalog/2150,http://catalog.ihsn.org/index.php/catalog/2150/download/36584,null
http://catalog.ihsn.org/index.php/catalog/2304,16351,ihsn,c,,,,,,,Malawi,2008,,,Population and Housing Census 2008 - IPUMS Subset ,,,,,By: National Statistical Office,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 51","Malawi, 2008",,http://catalog.ihsn.org/index.php/catalog/2304,http://catalog.ihsn.org/index.php/catalog/2304/download/36952,null
http://catalog.ihsn.org/index.php/catalog/2448,16547,ihsn,dhs,,,,,,,Malawi,1992,,,Demographic and Health Survey 1992 ,,,,,By: National Statistical Office (NSO),"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 769 Citations: 279 ","Malawi, 1992",,http://catalog.ihsn.org/index.php/catalog/2448,http://catalog.ihsn.org/index.php/catalog/2448/download/37967,"/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/2449,16456,ihsn,dhs,,,,,,,Malawi,2000,,,Demographic and Health Survey 2000 ,,,,,By: National Statistical Office (NSO),"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 965 Citations: 329 ","Malawi, 2000",,http://catalog.ihsn.org/index.php/catalog/2449,http://catalog.ihsn.org/index.php/catalog/2449/download/37973,"/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/2889,16435,ihsn,dhs,,,,,,,Malawi,2002,,,DHS EdData Survey 2002 ,,,,,By: National Statistical Office (NSO) - Government of Malawi,"Created on: Mar 24, 2013 Last modified: Sep 14, 2013 Views: 167 Citations: 7 ","Malawi, 2002",,http://catalog.ihsn.org/index.php/catalog/2889,null,http://catalog.ihsn.org/index.php/catalog/2889/download/43951
http://catalog.ihsn.org/index.php/catalog/2450,16400,ihsn,dhs,,,,,,,Malawi, 2004-2005,,,Demographic and Health Survey 2004 ,,,,,By: National Statistical Office (NSO),"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 1012 Citations: 337 ","Malawi, 2004-2005",,http://catalog.ihsn.org/index.php/catalog/2450,http://catalog.ihsn.org/index.php/catalog/2450/download/37979,"/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/2451,16309,ihsn,dhs,,,,,,,Malawi,2010,,,Demographic and Health Survey 2010 ,,,,,"By: National Statistical Office (NSO), Community Health Sciences Unit (CHSU)","Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 201 Citations: 39 ","Malawi, 2010",,http://catalog.ihsn.org/index.php/catalog/2451,http://catalog.ihsn.org/index.php/catalog/2451/download/37987,"/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/911,16533,ihsn,mics,,,,,,,Malawi,1995,,,Multiple Indicator Cluster Survey 1995 ,,,,,By: National Statistical Office - Ministry of Economic Planning and Development,"Created on: Oct 03, 2011 Last modified: Sep 14, 2013 Views: 147 Citations: 8 ","Malawi, 1995",,http://catalog.ihsn.org/index.php/catalog/911,null,"/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/915,16386,ihsn,mics,,,,,,,Malawi,2006,,,Multiple Indicator Cluster Survey 2006 ,,,,,By: National Statistical Office,"Created on: Oct 03, 2011 Last modified: Sep 14, 2013 Views: 10217 Citations: 61 ","Malawi, 2006",,http://catalog.ihsn.org/index.php/catalog/915,"http://catalog.ihsn.org/index.php/catalog/915/download/40319""","/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/2964,16554,ihsn,,,,,,,,Malawi,1989,,,Survey of Household Expenditure and Small Scale Economic Activities 1990-1991 ,,,,,By: National Statistical Office of Malawi - Government of Malawi,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 228 Citations: 4 ","Malawi, 1989",,http://catalog.ihsn.org/index.php/catalog/2964,http://catalog.ihsn.org/index.php/catalog/2964/download/44678,null
http://catalog.ihsn.org/index.php/catalog/2945,16540,ihsn,,,,,,,,Malawi,1994,,,Medium Business Economic Survey 1994 ,,,,,By: National Statistical Office of Malawi - Government of Malawi,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 48","Malawi, 1994",,http://catalog.ihsn.org/index.php/catalog/2945,null,null
http://catalog.ihsn.org/index.php/catalog/2948,16484,ihsn,,,,,,,,Malawi, 1994-1998,,,Annual Economic Survey 1994 -1998 ,,,,,By: National Statistical Office of Malawi - Government of Malawi,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 60","Malawi, 1994-1998",,http://catalog.ihsn.org/index.php/catalog/2948,null,http://catalog.ihsn.org/index.php/catalog/2948/download/44513
http://catalog.ihsn.org/index.php/catalog/2966,16519,ihsn,,,,,,,,Malawi,1996,,,"District Specific Survey 1996, Zomba District ",,,,,By: National Statistical Office of Malawi - Government of Malawi,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 25","Malawi, 1996",,http://catalog.ihsn.org/index.php/catalog/2966,null,null
http://catalog.ihsn.org/index.php/catalog/2143,16526,ihsn,,,,,,,,Malawi,1996,,,"Knowledge, Attitudes and Practices in Health Survey 1996 ",,,,,By: National Statistical Office (NSO) - Government of Malawi,"Created on: Apr 12, 2012 Last modified: Sep 14, 2013 Views: 39","Malawi, 1996",,http://catalog.ihsn.org/index.php/catalog/2143,http://catalog.ihsn.org/index.php/catalog/2143/download/36526,http://catalog.ihsn.org/index.php/catalog/2143/download/36527
http://catalog.ihsn.org/index.php/catalog/2967,16512,ihsn,,,,,,,,Malawi,1997,,,"District Specific Survey 1997, Chiradzulu District ",,,,,By: National Statistical Office of Malawi - Government of Malawi,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 51","Malawi, 1997",,http://catalog.ihsn.org/index.php/catalog/2967,null,null
http://catalog.ihsn.org/index.php/catalog/2946,16491,ihsn,,,,,,,,Malawi,1998,,,Medium Business Economic Survey 1998 ,,,,,By: National Statistical Office of Malawi - Government of Malawi,"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 23","Malawi, 1998",,http://catalog.ihsn.org/index.php/catalog/2946,null,null
