links,Serial #,source,Type,all,annual,country/annual,1 series per country,unique countries,MOU,Country Name,Year,series (at least 3 samples since 1999),AF/AS,Title,frequency,Region,9,samples annual,by,created,Original,official language,links
http://catalog.ihsn.org/index.php/catalog/5082,4305,ihsn,,,,,,,,Mexico,2010,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2010, Mayo ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 18","Mexico, 2010",,http://catalog.ihsn.org/index.php/catalog/5082
http://catalog.ihsn.org/index.php/catalog/5088,4312,ihsn,,,,,,,,Mexico,2010,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2010, Noviembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 15","Mexico, 2010",,http://catalog.ihsn.org/index.php/catalog/5088
http://catalog.ihsn.org/index.php/catalog/5087,4319,ihsn,,,,,,,,Mexico,2010,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2010, Octubre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 13","Mexico, 2010",,http://catalog.ihsn.org/index.php/catalog/5087
http://catalog.ihsn.org/index.php/catalog/5086,4326,ihsn,,,,,,,,Mexico,2010,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2010, Septiembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 4","Mexico, 2010",,http://catalog.ihsn.org/index.php/catalog/5086
http://catalog.ihsn.org/index.php/catalog/1822,17052,ihsn,,,,,,,,Mexico, 2010-2011,,,Enterprise Survey 2010 ,,,,,By: World Bank,"Created on: Dec 19, 2011 Last modified: Sep 14, 2013 Views: 3751","Mexico, 2010-2011",,http://catalog.ihsn.org/index.php/catalog/1822
http://catalog.ihsn.org/index.php/catalog/5093,4162,ihsn,,,,,,,,Mexico,2011,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2011, Abril ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 54","Mexico, 2011",,http://catalog.ihsn.org/index.php/catalog/5093
http://catalog.ihsn.org/index.php/catalog/5097,4169,ihsn,,,,,,,,Mexico,2011,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2011, Agosto ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 47","Mexico, 2011",,http://catalog.ihsn.org/index.php/catalog/5097
http://catalog.ihsn.org/index.php/catalog/5101,4176,ihsn,,,,,,,,Mexico,2011,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2011, Diciembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 51","Mexico, 2011",,http://catalog.ihsn.org/index.php/catalog/5101
http://catalog.ihsn.org/index.php/catalog/5090,4183,ihsn,,,,,,,,Mexico,2011,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2011, Enero ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 45","Mexico, 2011",,http://catalog.ihsn.org/index.php/catalog/5090
http://catalog.ihsn.org/index.php/catalog/5091,4190,ihsn,,,,,,,,Mexico,2011,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2011, Febrero ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 37","Mexico, 2011",,http://catalog.ihsn.org/index.php/catalog/5091
http://catalog.ihsn.org/index.php/catalog/5096,4197,ihsn,,,,,,,,Mexico,2011,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2011, Julio ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 28","Mexico, 2011",,http://catalog.ihsn.org/index.php/catalog/5096
http://catalog.ihsn.org/index.php/catalog/5095,4204,ihsn,,,,,,,,Mexico,2011,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2011, Junio ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 41","Mexico, 2011",,http://catalog.ihsn.org/index.php/catalog/5095
http://catalog.ihsn.org/index.php/catalog/5092,4211,ihsn,,,,,,,,Mexico,2011,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2011, Marzo ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 69","Mexico, 2011",,http://catalog.ihsn.org/index.php/catalog/5092
http://catalog.ihsn.org/index.php/catalog/5094,4221,ihsn,,,,,,,,Mexico,2011,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2011, Mayo ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 47","Mexico, 2011",,http://catalog.ihsn.org/index.php/catalog/5094
http://catalog.ihsn.org/index.php/catalog/5100,4228,ihsn,,,,,,,,Mexico,2011,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2011, Noviembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 31","Mexico, 2011",,http://catalog.ihsn.org/index.php/catalog/5100
http://catalog.ihsn.org/index.php/catalog/5099,4235,ihsn,,,,,,,,Mexico,2011,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2011, Octubre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 62","Mexico, 2011",,http://catalog.ihsn.org/index.php/catalog/5099
http://catalog.ihsn.org/index.php/catalog/5098,4242,ihsn,,,,,,,,Mexico,2011,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2011, Septiembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 53","Mexico, 2011",,http://catalog.ihsn.org/index.php/catalog/5098
http://catalog.ihsn.org/index.php/catalog/2703,17059,ihsn,,,,,,,,Mexico,2011,,,Global Financial Inclusion (Global Findex) Database 2011 ,,,,,"By: Development Research Group, Finance and Private Sector Development Unit - World Bank","Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 81","Mexico, 2011",,http://catalog.ihsn.org/index.php/catalog/2703
http://catalog.ihsn.org/index.php/catalog/5135,17066,ihsn,,,,,,,,Mexico,2011,,,Large-Scale Financial Education Program Impact Evaluation 2011-2012 ,,,,,By: David McKenzie - World Bank,,"Mexico, 2011",,http://catalog.ihsn.org/index.php/catalog/5135
http://catalog.ihsn.org/index.php/catalog/5105,4078,ihsn,,,,,,,,Mexico,2012,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2012, Abril ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 55","Mexico, 2012",,http://catalog.ihsn.org/index.php/catalog/5105
http://catalog.ihsn.org/index.php/catalog/5109,4085,ihsn,,,,,,,,Mexico,2012,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2012, Agosto ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 42","Mexico, 2012",,http://catalog.ihsn.org/index.php/catalog/5109
http://catalog.ihsn.org/index.php/catalog/5113,4092,ihsn,,,,,,,,Mexico,2012,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2012, Diciembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 46","Mexico, 2012",,http://catalog.ihsn.org/index.php/catalog/5113
http://catalog.ihsn.org/index.php/catalog/5102,4099,ihsn,,,,,,,,Mexico,2012,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2012, Enero ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 47","Mexico, 2012",,http://catalog.ihsn.org/index.php/catalog/5102
http://catalog.ihsn.org/index.php/catalog/5103,4106,ihsn,,,,,,,,Mexico,2012,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2012, Febrero ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 57","Mexico, 2012",,http://catalog.ihsn.org/index.php/catalog/5103
http://catalog.ihsn.org/index.php/catalog/5108,4113,ihsn,,,,,,,,Mexico,2012,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2012, Julio ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 57","Mexico, 2012",,http://catalog.ihsn.org/index.php/catalog/5108
http://catalog.ihsn.org/index.php/catalog/5107,4120,ihsn,,,,,,,,Mexico,2012,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2012, Junio ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 49","Mexico, 2012",,http://catalog.ihsn.org/index.php/catalog/5107
http://catalog.ihsn.org/index.php/catalog/5104,4127,ihsn,,,,,,,,Mexico,2012,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2012, Marzo ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 71","Mexico, 2012",,http://catalog.ihsn.org/index.php/catalog/5104
http://catalog.ihsn.org/index.php/catalog/5106,4134,ihsn,,,,,,,,Mexico,2012,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2012, Mayo ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 72","Mexico, 2012",,http://catalog.ihsn.org/index.php/catalog/5106
http://catalog.ihsn.org/index.php/catalog/5112,4141,ihsn,,,,,,,,Mexico,2012,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2012, Noviembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 63","Mexico, 2012",,http://catalog.ihsn.org/index.php/catalog/5112
http://catalog.ihsn.org/index.php/catalog/5111,4148,ihsn,,,,,,,,Mexico,2012,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2012, Octubre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 45","Mexico, 2012",,http://catalog.ihsn.org/index.php/catalog/5111
http://catalog.ihsn.org/index.php/catalog/5110,4155,ihsn,,,,,,,,Mexico,2012,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2012, Septiembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 52","Mexico, 2012",,http://catalog.ihsn.org/index.php/catalog/5110
http://catalog.ihsn.org/index.php/catalog/5117,3994,ihsn,,,,,,,,Mexico,2013,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2013, Abril ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 60","Mexico, 2013",,http://catalog.ihsn.org/index.php/catalog/5117
http://catalog.ihsn.org/index.php/catalog/4962,4001,ihsn,,,,,,,,Mexico,2013,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2013, Agosto ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 18","Mexico, 2013",,http://catalog.ihsn.org/index.php/catalog/4962
http://catalog.ihsn.org/index.php/catalog/4966,4008,ihsn,,,,,,,,Mexico,2013,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2013, Diciembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 15","Mexico, 2013",,http://catalog.ihsn.org/index.php/catalog/4966
http://catalog.ihsn.org/index.php/catalog/5115,4015,ihsn,,,,,,,,Mexico,2013,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2013, Enero ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 50","Mexico, 2013",,http://catalog.ihsn.org/index.php/catalog/5115
http://catalog.ihsn.org/index.php/catalog/5114,4022,ihsn,,,,,,,,Mexico,2013,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2013, Febrero ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 58","Mexico, 2013",,http://catalog.ihsn.org/index.php/catalog/5114
http://catalog.ihsn.org/index.php/catalog/4961,4029,ihsn,,,,,,,,Mexico,2013,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2013, Julio ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 16","Mexico, 2013",,http://catalog.ihsn.org/index.php/catalog/4961
http://catalog.ihsn.org/index.php/catalog/4960,4036,ihsn,,,,,,,,Mexico,2013,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2013, Junio ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 18","Mexico, 2013",,http://catalog.ihsn.org/index.php/catalog/4960
http://catalog.ihsn.org/index.php/catalog/5116,4043,ihsn,,,,,,,,Mexico,2013,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2013, Marzo ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 64","Mexico, 2013",,http://catalog.ihsn.org/index.php/catalog/5116
http://catalog.ihsn.org/index.php/catalog/5118,4050,ihsn,,,,,,,,Mexico,2013,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2013, Mayo ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 62","Mexico, 2013",,http://catalog.ihsn.org/index.php/catalog/5118
http://catalog.ihsn.org/index.php/catalog/4965,4057,ihsn,,,,,,,,Mexico,2013,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2013, Noviembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 26","Mexico, 2013",,http://catalog.ihsn.org/index.php/catalog/4965
http://catalog.ihsn.org/index.php/catalog/4964,4064,ihsn,,,,,,,,Mexico,2013,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2013, Octubre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 19","Mexico, 2013",,http://catalog.ihsn.org/index.php/catalog/4964
http://catalog.ihsn.org/index.php/catalog/4963,4071,ihsn,,,,,,,,Mexico,2013,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2013, Septiembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 20","Mexico, 2013",,http://catalog.ihsn.org/index.php/catalog/4963
http://catalog.ihsn.org/index.php/catalog/4970,3945,ihsn,,,,,,,,Mexico,2014,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2014, Abril ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 40","Mexico, 2014",,http://catalog.ihsn.org/index.php/catalog/4970
http://catalog.ihsn.org/index.php/catalog/4967,3952,ihsn,,,,,,,,Mexico,2014,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2014, Enero ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 20","Mexico, 2014",,http://catalog.ihsn.org/index.php/catalog/4967
http://catalog.ihsn.org/index.php/catalog/4968,3959,ihsn,,,,,,,,Mexico,2014,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2014, Febrero ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 19","Mexico, 2014",,http://catalog.ihsn.org/index.php/catalog/4968
http://catalog.ihsn.org/index.php/catalog/4973,3966,ihsn,,,,,,,,Mexico,2014,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2014, Julio ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 20","Mexico, 2014",,http://catalog.ihsn.org/index.php/catalog/4973
http://catalog.ihsn.org/index.php/catalog/4972,3973,ihsn,,,,,,,,Mexico,2014,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2014, Junio ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 22","Mexico, 2014",,http://catalog.ihsn.org/index.php/catalog/4972
http://catalog.ihsn.org/index.php/catalog/4969,3980,ihsn,,,,,,,,Mexico,2014,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2014, Marzo ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 13","Mexico, 2014",,http://catalog.ihsn.org/index.php/catalog/4969
http://catalog.ihsn.org/index.php/catalog/4971,3987,ihsn,,,,,,,,Mexico,2014,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2014, Mayo ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 15","Mexico, 2014",,http://catalog.ihsn.org/index.php/catalog/4971
http://catalog.ihsn.org/index.php/catalog/4272,17510,ihsn,c,,,,,,,Moldova,2004,,,Population Census 2004 ,,,,,By: National Bureau of Statistics,"Created on: Apr 07, 2014 Last modified: Apr 07, 2014 Views: 64","Moldova, 2004",,http://catalog.ihsn.org/index.php/catalog/4272
http://catalog.ihsn.org/index.php/catalog/2499,17496,ihsn,dhs,,,,,,,Moldova,2005,,,Demographic and Health Survey 2005 ,,,,,By: National Scientific and Applied Center for Preventive Medicine (NCPM) - Ministry of Health and Social Protection,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 645 Citations: 56 ","Moldova, 2005",,http://catalog.ihsn.org/index.php/catalog/2499
http://catalog.ihsn.org/index.php/catalog/917,17531,ihsn,mics,,,,,,,Moldova,2000,,,Multiple Indicator Cluster Survey 2000 ,,,,,By: National Center of Preventive Medicine,"Created on: Oct 03, 2011 Last modified: Sep 14, 2013 Views: 7547 Citations: 35 ","Moldova, 2000",,http://catalog.ihsn.org/index.php/catalog/917
http://catalog.ihsn.org/index.php/catalog/1876,17538,ihsn,,,,,,,,Moldova,1997,,,Reproductive Health Survey 1997 ,,,,,By: Institute for Scientific Research of Mother and Child Care (ISRMC) - Moldovan Ministry of Health,"Created on: Dec 26, 2011 Last modified: Mar 24, 2013 Views: 1","Moldova, 1997",,http://catalog.ihsn.org/index.php/catalog/1876
http://catalog.ihsn.org/index.php/catalog/695,17524,ihsn,,,,,,,,Moldova,2002,,,Enterprise Survey 2002 ,,,,,"By: World Bank, European Bank for Reconstruction and Development","Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 18","Moldova, 2002",,http://catalog.ihsn.org/index.php/catalog/695
http://catalog.ihsn.org/index.php/catalog/696,17517,ihsn,,,,,,,,Moldova,2003,,,Business Environment and Enterprise Performance Survey 2003 ,,,,,"By: World Bank, European Bank for Reconstruction and Development","Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 47","Moldova, 2003",,http://catalog.ihsn.org/index.php/catalog/696
